subject,datestamp,timestamp,version,moral1,moral2,moral3,id
A26X054UJOBN6K_m3r5,2014-09-18,10:27:03,la_moral_3p_random,2,3,3,656
ACQVIEH85AI0D_m3r5,2014-09-18,10:27:23,la_moral_3p_random,2,3,5,657
A3OF6X7KVJ4Z99_m3r5,2014-09-18,10:27:27,la_moral_3p_random,6,2,4,658
A1C1LO2UX3NSNT_m3r5,2014-09-18,10:27:44,la_moral_3p_random,3,3,3,659
AT0XOIMR637KW_m3r5,2014-09-18,10:31:17,la_moral_3p_random,3,2,2,660
A2BTJFHP7WQY23_m3r5,2014-09-18,10:31:21,la_moral_3p_random,6,3,2,661
A1KLKBR91IBJC2_m3r5,2014-09-18,10:33:02,la_moral_3p_random,3,3,3,662
A312HYLCQKZVV2_m3r5,2014-09-18,10:35:28,la_moral_3p_random,1,2,3,663
A36470UBRH28GO_m3r5,2014-09-18,10:46:09,la_moral_3p_random,2,2,2,664
A1R1BNSFBG04AV_m3r5,2014-09-18,10:46:23,la_moral_3p_random,2,0,2,665
A8UM292EGKZ14_m3r5,2014-09-18,10:47:25,la_moral_3p_random,7,6,6,666
A334V9Z5AJOK36_m3r5,2014-09-18,10:52:49,la_moral_3p_random,7,4,6,667
A2NV6DVP5UBBT0_m3r5,2014-09-18,11:09:20,la_moral_3p_random,2,5,3,668
AY5O199V9M9O7_m3r5,2014-09-18,11:10:01,la_moral_3p_random,3,4,4,669
AH6RWPAG642L1_m3r5,2014-09-18,11:10:09,la_moral_3p_random,4,4,4,670
AN9MVFWRCF2OP_m3r5,2014-09-18,11:10:26,la_moral_3p_random,5,6,4,671
A14C8SDEDOYPDC_m3r5,2014-09-18,11:10:45,la_moral_3p_random,4,5,6,672
A2RREI7Z5EVR2X_m3r5,2014-09-18,11:10:59,la_moral_3p_random,7,4,7,673
A2V3OLQMISGLWY_m3r5,2014-09-18,11:11:05,la_moral_3p_random,1,2,4,674
A282ZM8UBKT6D4_m3r5,2014-09-18,11:11:07,la_moral_3p_random,4,2,3,675
A1P3I7YCWXF9YG_m3r5,2014-09-18,11:11:12,la_moral_3p_random,7,7,7,676
A2PSBSDIFZYXW_m3r5,2014-09-18,11:11:23,la_moral_3p_random,5,4,3,677
ADIRMBJQ77E61_m3r5,2014-09-18,11:11:24,la_moral_3p_random,2,2,3,678
A3E08GRFJJAT2S_m3r5,2014-09-18,11:11:29,la_moral_3p_random,1,2,2,679
A19983YGO0MKCS_m3r5,2014-09-18,11:11:38,la_moral_3p_random,5,3,6,680
A1BM57TUNAQIXM_m3r5,2014-09-18,11:11:45,la_moral_3p_random,6,6,5,681
A1WJC9VETYJYHP_m3r5,2014-09-18,11:11:46,la_moral_3p_random,7,7,7,682
A22J1U3RTB7TG4_m3r5,2014-09-18,11:12:08,la_moral_3p_random,3,3,4,683
A1G69P73SBVUR4_m3r5,2014-09-18,11:12:09,la_moral_3p_random,5,3,3,684
ACY1SGG0PND8W_m3r5,2014-09-18,11:12:10,la_moral_3p_random,3,4,4,685
A37HUVPAJTNSGT_m3r5,2014-09-18,11:12:27,la_moral_3p_random,6,5,5,686
A3PB2SW241TJ89_m3r5,2014-09-18,11:12:40,la_moral_3p_random,1,2,2,687
A1QOPE5YZYWKHE_m3r5,2014-09-18,11:12:46,la_moral_3p_random,1,3,5,688
A2C8RZO1ETWRVQ_m3r5,2014-09-18,11:12:46,la_moral_3p_random,4,4,4,689
A2EY0R9GUHBNQX_m3r5,2014-09-18,11:12:48,la_moral_3p_random,4,4,4,690
A221FSWO28B4YF_m3r5,2014-09-18,11:12:59,la_moral_3p_random,4,5,4,691
A33KIELSFIQ02Q_m3r5,2014-09-18,11:13:07,la_moral_3p_random,2,2,3,692
A2OGWB5LE6RHNA_m3r5,2014-09-18,11:13:30,la_moral_3p_random,4,5,4,693
A1GHCVQ5XWM3JL_m3r5,2014-09-18,11:13:31,la_moral_3p_random,5,2,5,694
" A30KE8N63FZIZ0_m3r5",2014-09-18,11:13:52,la_moral_3p_random,4,4,7,695
ARIQH18DLS4LC_m3r5,2014-09-18,11:14:18,la_moral_3p_random,4,4,7,696
A1G24OXMQ5V06Z_m3r5,2014-09-18,11:14:30,la_moral_3p_random,2,2,4,697
A2EUMXCQHCP25R_m3r5,2014-09-18,11:15:01,la_moral_3p_random,1,2,4,698
A3SO41LNYREVAB_m3r5,2014-09-18,11:15:30,la_moral_3p_random,2,6,2,699
A2EB76NMY2NHUS_m3r5,2014-09-18,11:15:49,la_moral_3p_random,2,2,3,700
A49J8YAFS8J7I_m3r5,2014-09-18,11:17:25,la_moral_3p_random,2,0,2,701
A3IXDTIS3GTW8K_m3r5,2014-09-18,11:19:47,la_moral_3p_random,5,7,5,702
A34AC73I1RITRZ_m3r5,2014-09-18,11:20:06,la_moral_3p_random,3,2,2,703
A1PAY3X73PQ16S_m3r5,2014-09-18,11:20:10,la_moral_3p_random,3,7,7,704
A3F0NFNLOLFJT0_m3r5,2014-09-18,11:22:34,la_moral_3p_random,4,2,2,705
A3V6M08G06MRK2_m3r5,2014-09-18,11:22:58,la_moral_3p_random,4,5,7,706
A1U7AAKEZ4YXZD_m3r5,2014-09-18,11:25:50,la_moral_3p_random,5,4,6,707
A39Q6EA421OBQE_m3r5,2014-09-18,11:27:27,la_moral_3p_random,3,6,5,708
A2HKPK07PSOPT3_m3r5,2014-09-18,11:27:32,la_moral_3p_random,1,4,7,709
A36ARDS62APRSL_m3r5,2014-09-18,11:27:36,la_moral_3p_random,1,2,7,710
AI9QOT5C5DN1P_m3r5,2014-09-18,11:28:22,la_moral_3p_random,2,3,4,711
A2MCG5W6LHSRG9_m3r5,2014-09-18,11:30:00,la_moral_3p_random,2,5,3,712
AVVZTRF9H0XHH_m3r5,2014-09-18,11:34:32,la_moral_3p_random,1,2,1,713
A33T498R0KXWAJ_m3r5,2014-09-18,11:36:15,la_moral_3p_random,3,4,5,714
AIY2D7A7DP4V3_m3r5,2014-09-18,11:36:31,la_moral_3p_random,7,7,5,715
A4PA5EW33W7J4_m3r5,2014-09-18,11:39:15,la_moral_3p_random,4,5,5,716
A1ODGBU73JE8S_m3r5,2014-09-18,11:45:12,la_moral_3p_random,4,3,5,717
A2EI075XZT9Y2S_m3r5,2014-09-18,11:50:34,la_moral_3p_random,5,7,5,718
AKX5RHHO8BIUX_m3r5,2014-09-18,11:51:47,la_moral_3p_random,7,5,7,719
AH6PQTU8QFO8U_m3r5,2014-09-18,11:52:28,la_moral_3p_random,6,6,4,720
A3BO90D83RV06T_m3r5,2014-09-18,11:53:59,la_moral_3p_random,3,4,6,721
AEODWC300ZWZQ_m3r5,2014-09-18,11:57:49,la_moral_3p_random,1,2,2,722
A2HQHBR7Z4AI56_m3r5,2014-09-18,11:57:52,la_moral_3p_random,5,5,6,723
AN6WT1D6EQ8V5_m3r5,2014-09-18,12:04:06,la_moral_3p_random,4,3,5,724
AOPP2V6ALNOE0_m3r5,2014-09-18,12:04:30,la_moral_3p_random,3,6,5,725
A8TCR99262PGK_m3r5,2014-09-18,12:29:02,la_moral_3p_random,7,7,7,726
A1DCGB72N1UIPT_m3r5,2014-09-18,12:30:28,la_moral_3p_random,2,2,2,727
A2CC4DS7MD6QW_m3r5,2014-09-18,12:43:10,la_moral_3p_random,5,5,5,728
A2Q9V1TT4KDG4Q_m3r5,2014-09-18,12:45:23,la_moral_3p_random,3,3,4,729
A2NDWGAZE6PBQA_m3r5,2014-09-18,15:01:58,la_moral_3p_random,1,7,7,730
